"sample","site","moist_grav","temp","CO2","C13","flask_vol","dry_soil","moist_vol","time_accum","tstage","qflag","sec","hour","day","air_vol","air_mol","C_R","order","C_R_r","sd.r","cv.r","sd.acc"
48,"maize",0.11,35,34275.73,-24.01,500,90,0.198,161,9,FALSE,15700140,4361,181.708333333333,465.384615384615,0.0191044430745383,0.0873091643497661,407,0.542292946271839,0.0881121212424478,0.155666110713798,0.0135910780439999
49,"maize",0.13,5,297,-18.98,500,90,0.234,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.000756535945751718,408,0.0105074436909961,0.00572002165955899,0.363528942031223,0.000275022711967713
49,"maize",0.13,5,1166.5,-18.57,500,90,0.234,240,2,FALSE,2628000,730,30.4166666666667,465.384615384615,0.0191044430745383,0.00297137771285986,409,0.0123807404702494,0.00572002165955899,0.363528942031223,0.0010801817963311
49,"maize",0.13,20,8812.5,-25.96,500,90,0.234,72,3,FALSE,5565600,1546,64.4166666666667,465.384615384615,0.0191044430745383,0.0224477206125825,410,0.31177389739698,0.0587478302614661,0.250924340779138,0.00563267949670655
49,"maize",0.13,20,21166,-26.34,500,90,0.234,307,4,FALSE,6670800,1853,77.2083333333333,465.384615384615,0.0191044430745383,0.0539152856154238,411,0.175619822851543,0.0587478302614661,0.250924340779138,0.0135286575009692
49,"maize",0.13,20,5996,-25.95,500,90,0.234,75,5,FALSE,6941100,1928,80.3333333333333,465.384615384615,0.0191044430745383,0.0152733654233242,412,0.20364487231099,0.0587478302614661,0.250924340779138,0.00383245915032652
49,"maize",0.13,35,5432,-21.98,500,90,0.234,44,6,FALSE,7516800,2088,87,465.384615384615,0.0191044430745383,0.013836711304119,413,0.314470711457249,0.130534932709174,0.299539963440705,0.00414464799817539
49,"maize",0.13,5,14334.21,-21.76,500,90,0.234,1695,7,FALSE,13915560,3865,161.041666666667,465.384615384615,0.0191044430745383,0.0365129465284637,414,0.0215415613737249,0.00572002165955899,0.363528942031223,0.013273512821935
49,"maize",0.13,20,28177.98,-24.04,500,90,0.234,389,8,FALSE,15820260,4395,183.125,465.384615384615,0.0191044430745383,0.0717766153153973,415,0.184515720605134,0.0587478302614661,0.250924340779138,0.0180104998813739
49,"maize",0.13,35,29285.87,-23.6,500,90,0.234,160,9,FALSE,17029740,4730,197.083333333333,465.384615384615,0.0191044430745383,0.0745986981737773,416,0.466241863586108,0.130534932709174,0.299539963440705,0.0223452913236975
50,"maize",0.13,5,292,-20.01,500,90,0.234,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.000743799650368692,417,0.0103305506995652,0.00572002165955899,0.363528942031223,0.000270392699981724
50,"maize",0.13,5,1064.5,-20.46,500,90,0.234,240,2,FALSE,2628000,730,30.4166666666667,465.384615384615,0.0191044430745383,0.00271155728704614,418,0.0112981553626923,0.00572002165955899,0.363528942031223,0.000985729551816936
50,"maize",0.13,20,9845.5,-25.44,500,90,0.234,72,3,FALSE,5565600,1546,64.4166666666667,465.384615384615,0.0191044430745383,0.0250790392387156,419,0.348319989426606,0.0587478302614661,0.250924340779138,0.00629294138834886
50,"maize",0.13,20,22561,-26.26,500,90,0.234,307,4,FALSE,6670800,1853,77.2083333333333,465.384615384615,0.0191044430745383,0.0574687120272879,420,0.18719450171755,0.0587478302614661,0.250924340779138,0.0144202986808734
50,"maize",0.13,20,5994,-25.74,500,90,0.234,75,5,FALSE,6941100,1928,80.3333333333333,465.384615384615,0.0191044430745383,0.015268270905171,421,0.203576945402281,0.0587478302614661,0.250924340779138,0.00383118081171734
50,"maize",0.13,35,5589.5,-22.77,500,90,0.234,44,6,FALSE,7516800,2088,87,465.384615384615,0.0191044430745383,0.0142379046086843,422,0.323588741106461,0.130534932709174,0.299539963440705,0.00426482142595754
50,"maize",0.13,5,16069.33,-22.4,500,90,0.234,1696,7,FALSE,13915980,3866,161.083333333333,465.384615384615,0.0191044430745383,0.0409327466974628,423,0.0241348742319946,0.00572002165955899,0.363528942031223,0.0148802381013607
50,"maize",0.13,20,33564.87,-24.2,500,90,0.234,389,8,FALSE,15820920,4395,183.125,465.384615384615,0.0191044430745383,0.0854984197625706,424,0.219790282165991,0.0587478302614661,0.250924340779138,0.0214536346165811
50,"maize",0.13,35,35214.53,-22.14,500,90,0.234,160,9,FALSE,17029080,4730,197.083333333333,465.384615384615,0.0191044430745383,0.089700531170883,425,0.560628319818019,0.130534932709174,0.299539963440705,0.0268688938275381
51,"maize",0.13,5,1326,-20.65,500,90,0.234,240,1,FALSE,864000,240,10,465.384615384615,0.0191044430745383,0.00337766553557838,426,0.0140736063982432,0.00572002165955899,0.363528942031223,0.00122787917868413
51,"maize",0.13,20,9044,-26.09,500,90,0.234,72,2,FALSE,3801600,1056,44,465.384615384615,0.0191044430745383,0.0230374110888166,427,0.319964042900231,0.0587478302614661,0.250924340779138,0.00578064719071932
51,"maize",0.13,20,24579,-27.26,500,90,0.234,307,3,FALSE,4906800,1363,56.7916666666667,465.384615384615,0.0191044430745383,0.062609080843877,428,0.20393837408429,0.0587478302614661,0.250924340779138,0.0157101423375376
51,"maize",0.13,20,6918,-27.85,500,90,0.234,74,4,FALSE,5173500,1437,59.875,465.384615384615,0.0191044430745383,0.0176219382919542,429,0.238134301242624,0.0587478302614661,0.250924340779138,0.00442177324915925
51,"maize",0.13,35,5812,-23.56,500,90,0.234,44,5,FALSE,5752800,1598,66.5833333333333,465.384615384615,0.0191044430745383,0.0148046697532289,430,0.336469767118839,0.130534932709174,0.299539963440705,0.0044345902366339
51,"maize",0.13,5,14388.72,-22.12,500,90,0.234,1696,6,FALSE,12152940,3376,140.666666666667,465.384615384615,0.0191044430745383,0.0366517976207295,431,0.0216107297292037,0.00572002165955899,0.363528942031223,0.0133239892126063
51,"maize",0.13,20,32533.3,-24.86,500,90,0.234,389,7,FALSE,14054520,3904,162.666666666667,465.384615384615,0.0191044430745383,0.0828707437169171,432,0.213035330891818,0.0587478302614661,0.250924340779138,0.0207942867370443
51,"maize",0.13,35,38764.3,-25.44,500,90,0.234,161,8,FALSE,15266400,4241,176.708333333333,465.384615384615,0.0191044430745383,0.0987427150232435,433,0.613308788964245,0.130534932709174,0.299539963440705,0.0295773892480983
52,"maize",0.15,5,348,-18.67,500,90,0.27,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.000886446158658579,434,0.0123117522035914,0.00599870132857818,0.354700213953367,0.000314422642134338
52,"maize",0.15,5,1117,-19.41,500,90,0.27,240,2,FALSE,2628000,730,30.4166666666667,465.384615384615,0.0191044430745383,0.00284528838856791,435,0.0118553682856996,0.00599870132857818,0.354700213953367,0.00100922440018407
52,"maize",0.15,20,7725,-23.59,500,90,0.27,72,3,FALSE,5565600,1546,64.4166666666667,465.384615384615,0.0191044430745383,0.0196775763667745,436,0.273299671760757,0.06471365240497,0.295860094020189,0.00582180959396335
52,"maize",0.15,20,16474,-25.11,500,90,0.27,307,4,FALSE,6670800,1853,77.2083333333333,465.384615384615,0.0191044430745383,0.0419635460279926,437,0.136689075009748,0.06471365240497,0.295860094020189,0.0124153386732624
