Day,ST02M,ST05M,ST15M,ST30M,T2,SM01,SM02,SM03,SM04,SM05,SM06
151.6,11.3,10.5,10.5,9.8,14.3,46.8,40.7,50.7,44.6,39.7,34.3
151.7,11.5,10.7,10.6,9.8,14.6,46.8,40.6,50.6,44.5,39.6,34.2
151.8,11.5,10.8,10.7,9.8,13.5,46.8,40.4,50.6,44.5,39.6,34.2
151.9,11.2,10.7,10.7,9.8,11.5,46.8,40.3,50.6,44.5,39.6,34.2
152,10.9,10.6,10.7,9.8,10.5,46.8,40.2,50.6,44.5,39.5,34.1
152.1,10.7,10.4,10.7,9.8,9.8,46.8,40.1,50.6,44.5,39.6,34.2
152.2,10.4,10.3,10.6,9.9,9.3,46.8,39.8,50.7,44.5,39.6,34.2
152.3,10.4,10.1,10.5,9.8,10.5,46.8,39.7,50.6,44.5,39.6,34.2
152.4,10.8,10.2,10.5,9.8,13.1,46.8,39.7,50.6,44.5,39.6,34.2
152.5,11.3,10.5,10.6,9.8,14.6,46.8,39.6,50.5,44.4,39.5,34.2
152.6,11.7,10.7,10.7,9.8,15.3,46.8,39.6,50.5,44.2,39.4,34.1
152.7,11.8,10.9,10.8,9.8,15.3,46.7,39.8,50.5,44.1,39.2,33.9
152.8,11.8,11,10.9,9.8,14.2,46.7,39.8,50.6,44,39.2,33.8
152.9,11.5,11,10.9,9.9,12.5,46.7,39.9,50.6,43.9,39.1,33.8
153,11.3,10.9,10.9,9.9,11.7,46.7,40.1,50.6,44,39.1,33.8
153.1,11,10.7,10.9,9.9,11.3,46.7,40.2,50.6,44,39.1,33.8
153.2,10.8,10.6,10.8,9.9,10.8,46.7,40.4,50.6,44,39.2,33.9
153.3,10.9,10.5,10.8,9.9,12.5,46.7,40.6,50.6,43.9,39.1,33.8
153.4,11.4,10.7,10.8,9.9,14.6,46.7,40.6,50.6,43.8,39.1,33.8
153.5,11.8,10.9,10.8,9.9,16,46.6,40.6,50.5,43.7,38.9,33.7
153.6,12.2,11.2,10.9,9.9,16.7,46.6,40.5,50.4,43.6,38.9,33.6
153.7,12.5,11.4,11.1,10,17.1,46.5,40.3,50.3,43.5,38.7,33.5
153.8,12.5,11.6,11.2,10,16,46.5,40.3,50.3,43.4,38.7,33.5
153.9,12.2,11.5,11.3,10,14.3,46.5,40.3,50.2,43.4,38.6,33.4
154,11.9,11.4,11.3,10.1,12.7,46.5,40.3,50.2,43.4,38.7,33.5
154.1,11.7,11.3,11.3,10.1,12.5,46.5,40.3,50.2,43.4,38.6,33.5
154.2,11.6,11.1,11.2,10.1,12.4,46.5,40.3,50.2,43.5,38.7,33.5
154.3,11.6,11.1,11.2,10.2,13.1,46.5,40.2,50.2,43.4,38.6,33.5
154.4,12.1,11.3,11.2,10.2,16,46.4,40.1,50.1,43.3,38.6,33.4
154.5,12.5,11.5,11.3,10.2,17,46.4,39.9,50.1,43.2,38.5,33.3
154.6,12.9,11.8,11.4,10.2,18,46.3,39.6,50.1,43.1,38.3,33.2
154.7,13.1,12,11.6,10.2,17.6,46.3,39.2,50,42.9,38.2,33.1
154.8,13,12.1,11.7,10.2,15.9,46.3,39.1,49.8,42.9,38.2,33.1
154.9,12.6,12,11.7,10.3,13.3,46.3,39.1,49.7,42.9,38.1,33
155,12.4,11.8,11.7,10.3,12.8,46.3,39.1,49.8,42.9,38.2,33.1
155.1,12.2,11.7,11.7,10.4,12.6,46.3,39,50.1,42.9,38.3,33.2
155.2,12,11.6,11.6,10.4,11.2,46.3,39.1,50.1,43,38.2,33.1
155.3,11.5,11.3,11.5,10.4,9.9,46.3,39.1,50.1,43,38.3,33.2
155.4,11.4,11.1,11.5,10.4,11.6,46.2,39.1,50,42.9,38.3,33.2
155.5,11.6,11.2,11.4,10.4,13.3,46.2,39,49.9,42.9,38.2,33.1
155.6,11.8,11.3,11.4,10.4,14.6,46.2,38.9,49.9,42.8,38.2,33.1
155.7,12,11.4,11.4,10.4,14.9,46.2,38.8,49.8,42.7,38.1,33
155.8,12,11.4,11.5,10.4,13.4,46.2,38.7,49.7,42.7,38.1,33
155.9,11.6,11.3,11.4,10.4,11.5,46.1,38.7,49.7,42.7,38.1,33
156,11.3,11.1,11.4,10.4,11.5,46.1,38.7,49.6,42.7,38,33
156.1,11.1,10.9,11.3,10.4,11,46.1,38.7,49.5,42.7,38.1,33.1
156.2,10.9,10.8,11.2,10.4,10.8,46.2,38.7,49.3,42.8,38.1,33.1
156.3,10.9,10.7,11.1,10.4,12.2,46.1,38.7,49.3,42.7,38.1,33
156.4,11.5,10.9,11.1,10.4,15.6,46.1,38.5,49.2,42.6,38,33
156.5,12.2,11.3,11.2,10.3,18.3,46,38.3,49,42.4,37.8,32.8
156.6,12.9,11.7,11.3,10.3,19.5,46,38,48.7,42.3,37.7,32.7
156.7,13.3,12.1,11.6,10.3,19.8,45.9,37.7,48.3,42.1,37.6,32.6
156.8,13.4,12.3,11.8,10.3,18.5,45.9,37.4,48.1,42.1,37.4,32.5
156.9,13.1,12.3,11.9,10.4,17.1,45.9,37.4,48.1,42.1,37.4,32.4
157,13,12.2,11.9,10.5,16.5,45.9,37.3,48.3,42.1,37.5,32.6
157.1,12.9,12.2,11.9,10.5,16.4,45.9,37.3,48.5,42.1,37.5,32.6
157.2,12.8,12.2,11.9,10.5,16.3,45.9,37.2,48.6,42.1,37.6,32.6
157.3,13,12.2,12,10.6,17.2,45.9,37.1,48.6,42,37.4,32.5
157.4,13.6,12.4,12,10.6,20.1,45.9,36.8,48.5,41.8,37.3,32.4
157.5,14.3,12.9,12.2,10.6,22.8,45.8,36.4,48.3,41.5,37,32.2
157.6,15,13.3,12.4,10.7,23.5,45.7,35.9,48,41.2,36.8,31.9
157.7,15.4,13.7,12.7,10.7,23.3,45.6,35.4,47.7,40.9,36.5,31.8
157.8,15.4,13.9,12.9,10.8,21.9,45.6,35.1,47.5,40.8,36.3,31.5
157.9,15.2,14,13.1,10.9,21.2,45.6,35,47.4,40.8,36.4,31.6
158,15.1,13.9,13.1,11,20.8,45.6,34.9,47.3,40.8,36.3,31.6
158.1,14.9,13.9,13.2,11.1,20.4,45.6,34.9,47.1,40.7,36.4,31.6
158.2,14.8,13.8,13.2,11.2,19.6,45.6,34.8,47,40.7,36.4,31.7
158.3,14.9,13.8,13.2,11.2,20.2,45.6,34.7,46.8,40.6,36.3,31.6
158.4,15.5,14.1,13.3,11.3,23.1,45.5,34.3,46.5,40.3,36,31.4
158.5,16.3,14.6,13.5,11.3,26.1,45.4,33.8,46.2,39.9,35.6,31
158.6,17,15.1,13.7,11.4,26.7,45.3,33.3,45.9,39.5,35.3,30.8
158.7,17.4,15.5,14,11.5,26.2,45.2,32.8,45.6,39.1,34.9,30.5
158.8,17.2,15.6,14.3,11.6,24.4,45.2,32.4,45.4,38.9,34.7,30.3
158.9,16.9,15.5,14.4,11.7,22.7,45.2,32.2,45,38.8,34.7,30.3
159,16.6,15.4,14.4,11.8,20.4,45.2,32.2,44.8,38.8,34.7,30.3
159.1,16.2,15.2,14.4,11.9,18.7,45.2,32.1,44.6,38.8,34.7,30.3
159.2,15.9,15,14.4,12,17.7,45.2,32,44.2,38.8,34.8,30.4
159.3,15.7,14.8,14.3,12.1,18.3,45.2,31.9,44,38.7,34.7,30.3
159.4,16,14.9,14.3,12.1,21,45.1,31.7,43.8,38.6,34.6,30.2
159.5,16.6,15.2,14.4,12.1,23,45.1,31.4,43.6,38.3,34.4,30
159.6,17.2,15.5,14.5,12.2,24.5,45,31,43.3,38,34,29.8
159.7,17.6,15.9,14.7,12.2,24.4,44.9,30.6,43,37.6,33.7,29.5
159.8,17.6,16,14.9,12.3,23.7,44.9,30.4,42.9,37.4,33.5,29.3
159.9,17.4,16,15,12.4,22.3,44.9,30.2,42.8,37.4,33.6,29.4
160,17.2,16,15,12.4,21.4,44.9,30.2,42.7,37.4,33.5,29.4
160.1,16.7,15.8,15,12.5,19.1,44.9,30.1,42.6,37.4,33.5,29.4
160.2,16.2,15.5,15,12.6,18.7,44.9,30.1,42.6,37.3,33.5,29.4
160.3,16.1,15.3,14.9,12.6,19.6,44.9,30,42.5,37.3,33.5,29.4
160.4,16.4,15.3,14.8,12.7,19.7,44.8,29.9,42.4,37.1,33.4,29.3
160.5,16.9,15.5,14.9,12.7,21.4,44.8,29.7,42.3,36.9,33.2,29.2
160.6,17.6,16,15,12.7,22.8,44.7,29.4,42.4,36.6,32.9,28.9
160.7,17.8,16.2,15.2,12.7,22.9,44.7,29.1,43,36.3,32.7,28.7
160.8,17.8,16.4,15.3,12.8,22.5,44.7,28.9,42.9,36.2,32.5,28.6
160.9,17.7,16.3,15.4,12.9,21.2,44.7,28.9,42.8,36.2,32.6,28.6
161,17.1,16.2,15.4,12.9,17.4,44.7,28.8,42.7,36.2,32.6,28.6
161.1,16.6,15.8,15.3,13,17.9,44.7,28.8,42.6,36.2,32.7,28.7
161.2,16.4,15.6,15.2,13,17.9,44.7,28.7,42.5,36.2,32.6,28.6
161.3,16.4,15.5,15.2,13.1,18.8,44.7,28.7,42.4,36.2,32.6,28.6
161.4,16.3,15.5,15.2,13.1,17.1,45.6,35.6,46,37.9,34.1,29.8
161.5,16,15.4,15.2,13.2,16.3,46,38.9,48.6,38.9,34.9,30.5
161.6,16.2,15.3,15.1,13.2,17.7,45.9,37.8,48.3,38.7,34.6,30.3
161.7,16.6,15.5,15.1,13.1,18.6,45.8,37.1,48.1,38.3,34.3,30.1
161.8,16.5,15.6,15.1,13.2,18.5,45.8,36.5,47.8,38.1,34.2,29.9
161.9,16.3,15.5,15.1,13.2,17,45.8,36.2,47.7,37.9,34.1,29.8
162,15.8,15.3,15.1,13.2,15.4,45.8,36,47.6,37.9,34,29.8
162.1,15.4,15,15,13.2,14.6,45.8,35.8,47.5,37.8,33.9,29.7
162.2,15,14.7,14.8,13.2,14,45.7,35.6,47.4,37.8,34,29.8
162.3,14.8,14.5,14.7,13.2,14.6,45.7,35.4,47.4,37.7,33.9,29.7
162.4,15,14.4,14.5,13.1,16,45.7,35,47.2,37.4,33.7,29.5
162.5,15.3,14.5,14.5,13.1,17.2,45.6,34.5,47,37.1,33.5,29.4
162.6,15.6,14.7,14.5,13,18.2,45.5,33.9,46.8,37,33.3,29.3
162.7,15.7,14.8,14.6,13,17.9,45.4,33.4,46.6,37.1,33.4,29.3
162.8,15.5,14.8,14.6,13,16.8,45.4,32.9,46.5,37.1,33.4,29.3
162.9,15,14.6,14.6,13,14.1,45.4,32.7,46.4,37.1,33.3,29.3
163,14.4,14.2,14.5,13,12.9,45.4,32.6,46.4,37.1,33.4,29.3
163.1,14,13.9,14.3,13,12.6,45.4,32.5,46.4,37.1,33.4,29.3
163.2,13.6,13.6,14.1,13,11.8,45.4,32.4,46.4,37.2,33.5,29.4
163.3,13.6,13.4,13.9,12.9,13.3,45.4,32.3,46.3,37.1,33.5,29.4
163.4,13.9,13.5,13.8,12.9,15.7,45.3,32,46.1,37,33.3,29.3
163.5,14.2,13.7,13.8,12.8,17,45.2,31.6,46,36.8,33.2,29.1
163.6,14.4,13.8,13.8,12.8,17.2,45.1,31.3,45.8,36.6,33,29
163.7,14.4,13.8,13.9,12.7,16.5,45.1,31,45.6,36.5,33,29
163.8,14.2,13.8,13.8,12.7,15.3,45,30.7,45.6,36.5,32.9,28.9
163.9,13.9,13.6,13.8,12.7,13.8,45,30.6,45.5,36.5,32.9,28.9
164,13.6,13.4,13.7,12.7,12.9,45,30.6,45.5,36.6,33,29
164.1,13.3,13.2,13.6,12.6,12,45,30.5,45.4,36.6,33,29
164.2,12.9,12.9,13.5,12.6,11,45,30.5,45.3,36.6,33.1,29.1
164.3,12.6,12.6,13.3,12.6,11.3,45,30.4,45.2,36.7,33.1,29.1
164.4,12.6,12.5,13.1,12.5,12.1,45,30.3,44.8,36.6,33,29
164.5,12.7,12.5,13.1,12.5,13.1,44.9,30.2,44.7,36.6,33,29
164.6,12.9,12.6,13,12.4,13.9,44.9,30,44.5,36.4,32.9,28.9
164.7,13,12.6,13,12.3,14.5,44.8,29.9,44.3,36.3,32.8,28.8
164.8,13,12.6,13,12.3,12.9,44.8,29.7,44.2,36.3,32.7,28.8
164.9,12.6,12.5,12.9,12.3,11.2,44.8,29.7,44.1,36.3,32.8,28.8
165,12.3,12.3,12.8,12.2,10.8,44.8,29.7,44.1,36.3,32.8,28.8
165.1,12.1,12.1,12.7,12.2,10.3,44.8,29.6,44.3,36.2,32.7,28.7
165.2,11.9,11.9,12.6,12.1,10.1,44.8,29.6,44.3,36.2,32.7,28.7
165.3,11.9,11.8,12.5,12.1,11.8,44.8,29.6,44.2,36.3,32.8,28.8
165.4,12.3,12,12.5,12,14.1,44.7,29.4,44.1,36.5,32.9,29
165.5,12.6,12.1,12.5,12,14.9,44.7,29.2,43.9,36.5,32.9,28.9
165.6,12.9,12.3,12.5,11.9,15.4,44.6,29,43.8,36.3,32.8,28.8
165.7,13.1,12.5,12.6,11.9,15.4,44.6,28.9,43.6,36.2,32.7,28.8
165.8,13.1,12.5,12.7,11.9,14.4,44.5,28.8,43.4,36.1,32.6,28.7
165.9,12.8,12.5,12.7,11.9,13.3,44.5,28.7,43.3,36.1,32.6,28.7
166,12.6,12.3,12.6,11.9,12.8,44.5,28.8,43.3,36.1,32.7,28.7
166.1,12.5,12.2,12.6,11.9,12.8,44.5,28.8,43.2,36.2,32.7,28.7
166.2,12.3,12.1,12.5,11.9,11.9,44.5,28.8,43.1,36.4,32.8,28.8
166.3,12.3,12,12.5,11.8,12.6,44.5,28.9,43.1,36.4,32.9,28.9
166.4,12.6,12.1,12.4,11.8,14.3,44.5,28.7,42.9,36.2,32.7,28.8
166.5,12.8,12.3,12.5,11.8,14.2,44.4,28.6,42.7,36.1,32.6,28.7
166.6,12.9,12.4,12.5,11.8,14.6,44.3,28.4,42.5,35.8,32.4,28.5
166.7,12.9,12.4,12.5,11.7,14.5,44.3,28.3,42.3,35.7,32.3,28.4
166.8,12.7,12.3,12.5,11.7,13.4,44.3,28.2,42.2,35.5,32.1,28.3
166.9,12.5,12.2,12.5,11.7,12.5,44.3,28.1,42.1,35.5,32.1,28.2
167,12.3,12.1,12.4,11.7,11.8,44.2,28.1,42.1,35.6,32.1,28.3
167.1,12.1,11.9,12.4,11.7,11.6,44.2,28.1,42,35.4,32,28.2
167.2,12,11.8,12.3,11.7,11.2,44.2,28.1,41.9,35.3,32,28.2
167.3,11.9,11.7,12.2,11.7,11.8,44.2,28,41.9,35.4,32,28.2
167.4,12.3,11.8,12.2,11.6,13.9,44.2,28,41.7,35.2,31.8,28
167.5,12.7,12.1,12.2,11.6,15.4,44.1,27.8,41.5,35,31.7,27.9
167.6,13,12.3,12.3,11.6,16.4,44,27.7,41.4,34.7,31.4,27.7
167.7,13.3,12.5,12.4,11.6,17,43.9,27.5,41.2,34.5,31.3,27.6
167.8,13.3,12.6,12.5,11.6,15.5,43.9,27.4,41,34.5,31.2,27.5
167.9,13,12.5,12.6,11.6,13.9,43.9,27.4,40.9,34.5,31.2,27.6
168,12.8,12.4,12.5,11.6,13,43.9,27.4,40.8,34.4,31.2,27.5
168.1,12.6,12.3,12.5,11.6,12.6,43.9,27.4,40.7,34.4,31.1,27.4
168.2,12.4,12.2,12.4,11.6,12.3,43.9,27.3,40.7,34.4,31.2,27.5
168.3,12.5,12.1,12.4,11.6,13.5,43.9,27.3,40.6,34.3,31.1,27.4
168.4,13,12.3,12.4,11.6,15.6,43.9,27.2,40.4,34.1,30.8,27.2
168.5,13.3,12.5,12.5,11.6,16.8,43.8,27.1,40.3,33.9,30.8,27.2
168.6,13.8,12.8,12.6,11.6,18.5,43.7,27,40.1,33.7,30.5,27
168.7,14.1,13.1,12.7,11.6,18.1,43.6,26.8,39.8,33.5,30.3,26.8
168.8,13.9,13.1,12.9,11.6,16.7,43.6,26.7,39.7,33.5,30.4,26.8
168.9,13.5,13,12.9,11.7,13.9,43.6,26.7,39.5,33.4,30.2,26.8
169,13.1,12.8,12.8,11.7,13.2,43.5,26.7,39.5,33.3,30.2,26.8
169.1,12.8,12.6,12.8,11.7,12,43.5,26.7,39.4,33.3,30.3,26.8
169.2,12.4,12.3,12.7,11.7,11.5,43.5,26.7,39.3,33.3,30.2,26.8
169.3,12.2,12.1,12.5,11.7,11.5,43.5,26.6,39.2,33.2,30.2,26.7
169.4,12.1,12,12.4,11.7,12.3,43.5,26.6,39.2,33,30,26.6
169.5,12.3,12,12.4,11.7,13.4,43.5,26.5,39,32.9,29.9,26.5
169.6,12.6,12.1,12.3,11.7,14.5,43.5,26.4,38.9,32.8,29.8,26.4
169.7,12.6,12.2,12.4,11.6,13.7,43.4,26.3,38.7,32.7,29.8,26.4
169.8,12.4,12.1,12.4,11.6,12.7,43.4,26.3,38.6,32.8,29.8,26.4
169.9,12.2,12,12.3,11.6,11.9,43.4,26.3,38.6,32.8,29.9,26.4
170,11.9,11.8,12.3,11.6,11.1,43.4,26.3,38.5,32.7,29.8,26.4
170.1,11.7,11.7,12.2,11.6,10.8,43.4,26.2,38.5,32.7,29.7,26.3
170.2,11.5,11.5,12.1,11.6,10.5,43.4,26.2,38.4,32.7,29.7,26.3
170.3,11.3,11.3,12,11.5,10.6,43.4,26.2,38.3,32.7,29.8,26.4
170.4,11.4,11.3,11.9,11.5,11.3,43.4,26.2,38.3,32.9,29.9,26.5
170.5,11.6,11.4,11.8,11.4,12.4,43.3,26.1,38.2,32.9,29.9,26.5
170.6,11.9,11.5,11.9,11.4,13.7,43.3,26.1,38,32.9,29.9,26.5
170.7,12.1,11.6,11.9,11.4,14.1,43.2,26,37.9,32.7,29.8,26.4
170.8,11.9,11.6,11.9,11.4,13,43.2,25.9,37.8,32.7,29.7,26.3
170.9,11.7,11.5,11.9,11.3,12.1,43.2,25.9,37.7,32.6,29.7,26.3
171,11.5,11.4,11.8,11.3,11.3,43.2,25.8,37.6,32.6,29.7,26.3
171.1,11.2,11.2,11.8,11.3,10.5,43.2,25.8,37.6,32.6,29.7,26.3
171.2,11,11.1,11.7,11.3,10,43.2,25.8,37.5,32.6,29.7,26.3
171.3,11,11,11.6,11.3,10.9,43.2,25.7,37.4,32.6,29.6,26.3
171.4,11.2,11,11.6,11.2,12.2,43.1,25.7,37.3,32.6,29.6,26.3
171.5,11.5,11.2,11.6,11.2,13.6,43.1,25.6,37.2,32.4,29.5,26.2
171.6,11.8,11.3,11.6,11.2,14.3,43,25.5,37,32.2,29.4,26.1
171.7,12,11.5,11.7,11.1,14.4,43,25.4,36.9,32.2,29.3,26
171.8,12,11.5,11.7,11.1,13.5,43,25.4,36.8,32.3,29.4,26
171.9,11.7,11.4,11.7,11.1,11.8,43,25.3,36.7,32.3,29.5,26.1
172,11.5,11.3,11.7,11.1,11.4,43,25.3,36.6,32.4,29.5,26.2
172.1,11.3,11.2,11.6,11.1,11.3,42.9,25.3,36.6,32.5,29.5,26.2
172.2,11.2,11.1,11.6,11.1,10.8,42.9,25.3,36.5,32.5,29.6,26.2
172.3,11.2,11,11.5,11.1,11.8,42.9,25.2,36.4,32.4,29.5,26.2
172.4,11.6,11.2,11.5,11.1,13.5,42.9,25.1,36.3,32.3,29.4,26.1
172.5,11.9,11.4,11.6,11.1,14.9,42.9,24.9,36.2,32.1,29.3,26
172.6,12.2,11.6,11.6,11,15.4,42.8,24.8,36.1,31.9,29.1,25.8
172.7,12.4,11.7,11.7,11,15.5,42.8,24.7,35.9,31.8,28.9,25.7
172.8,12.3,11.8,11.8,11,14.4,42.8,24.6,35.8,31.7,28.9,25.6
172.9,12,11.7,11.8,11.1,12.4,42.7,24.5,35.7,31.6,28.8,25.6
173,11.7,11.5,11.8,11.1,11.8,42.7,24.5,35.7,31.6,28.8,25.5
173.1,11.5,11.4,11.7,11.1,11.3,42.7,24.5,35.6,31.6,28.8,25.6
173.2,11.2,11.1,11.6,11.1,9.9,42.7,24.5,35.6,31.5,28.8,25.6
173.3,11,11,11.5,11.1,10.6,42.7,24.5,35.5,31.5,28.7,25.5
173.4,11.1,10.9,11.5,11.1,11.4,42.7,24.5,35.4,31.4,28.7,25.5
173.5,11.3,11,11.4,11,12.7,42.6,24.5,35.3,31.3,28.5,25.4
173.6,11.6,11.2,11.4,11,13.9,42.6,24.5,35.2,31.1,28.5,25.3
173.7,11.9,11.3,11.5,11,14.6,42.5,24.4,35,31,28.3,25.2
173.8,12,11.5,11.6,11,14,42.5,24.3,34.9,31,28.3,25.1
173.9,11.8,11.4,11.6,11,12.5,42.5,24.3,34.9,31,28.2,25.1
174,11.6,11.3,11.6,11,11.9,42.5,24.3,34.8,31,28.3,25.1
174.1,11.3,11.2,11.6,11,10.7,42.5,24.3,34.8,31,28.3,25.1
174.2,11.1,11,11.5,11,10.3,42.4,24.3,34.7,31,28.3,25.2
174.3,11.2,11,11.4,11,12.3,42.4,24.2,34.7,31,28.3,25.1
174.4,11.7,11.2,11.4,10.9,14.1,42.4,24.2,34.6,31,28.3,25.1
174.5,12.2,11.4,11.5,10.9,15.4,42.4,24.2,34.5,30.8,28.2,25
174.6,12.6,11.7,11.6,10.9,16.4,42.3,24.1,34.3,30.7,28.1,25
174.7,12.8,12,11.8,10.9,16.3,42.3,24,34.2,30.6,27.9,24.8
174.8,12.9,12.1,11.9,10.9,15.8,42.3,24,34.1,30.5,27.9,24.8
174.9,12.5,12,11.9,11,13.4,42.2,24,34,30.6,27.9,24.8
175,12.1,11.8,11.9,11,11.1,42.2,23.9,34,30.6,27.9,24.9
175.1,11.6,11.5,11.8,11,10,42.2,23.9,34.1,30.6,27.9,24.8
175.2,11.3,11.3,11.7,11,10.1,42.2,24.1,34.1,30.6,27.9,24.9
175.3,11,11,11.6,11,10,42.2,25.9,34.3,30.5,27.9,24.9
175.4,11.1,11,11.5,11,10.3,42.2,25.3,34.4,30.5,27.8,24.8
175.5,11.3,11,11.5,11,10.9,42.2,25.1,34.4,30.5,27.9,24.8
175.6,11.7,11.2,11.5,11,12.4,42.2,24.9,34.4,30.5,27.9,24.8
175.7,11.7,11.3,11.5,11,12.5,42.2,24.7,34.4,30.5,27.9,24.8
175.8,11.5,11.2,11.6,10.9,11.5,42.2,24.6,34.4,30.5,27.8,24.8
175.9,11.2,11.1,11.5,10.9,10.5,42.2,24.5,34.4,30.5,27.9,24.8
176,10.9,10.9,11.4,10.9,9.4,42.2,24.5,34.4,30.5,28,24.9
176.1,10.6,10.7,11.3,10.9,8.6,42.2,24.5,34.4,30.6,27.9,24.9
176.2,10.4,10.5,11.2,10.9,8.6,42.1,24.5,34.5,30.6,27.9,24.9
176.3,10.5,10.4,11.1,10.9,10.3,42.1,24.4,34.5,30.7,28,24.9
176.4,10.9,10.6,11.1,10.8,12.1,42.1,24.4,34.5,30.7,28,24.9
176.5,11.3,10.8,11.1,10.8,12.8,42.1,24.4,34.4,30.7,28.1,25
176.6,11.7,11.1,11.2,10.8,14.1,42.1,24.4,34.4,30.6,27.9,24.9
176.7,12.1,11.4,11.4,10.8,14.6,42.1,24.3,34.3,30.5,27.8,24.8
176.8,12,11.4,11.5,10.8,13.4,42.1,24.3,34.3,30.5,27.9,24.8
176.9,11.7,11.4,11.5,10.8,11.5,42.1,24.3,34.3,30.5,27.9,24.8
177,11.4,11.2,11.5,10.8,10.6,42.1,24.3,34.3,30.6,27.9,24.8
177.1,11.1,11,11.4,10.8,9.5,42.1,24.2,34.3,30.6,27.9,24.8
177.2,10.8,10.8,11.3,10.8,9.5,42.1,24.2,34.3,30.6,27.9,24.8
177.3,10.9,10.7,11.2,10.8,11.1,42.1,24.2,34.3,30.5,27.9,24.9
177.4,11.7,11,11.3,10.8,14.9,42.1,24.2,34.2,30.5,27.8,24.8
177.5,12.5,11.5,11.4,10.8,16.8,42,24.1,34.1,30.3,27.7,24.7
177.6,13.1,11.9,11.6,10.7,17.8,41.9,24,34,30.2,27.6,24.6
177.7,13.3,12.2,11.8,10.8,17.8,41.9,24,34,30.1,27.5,24.5
177.8,13.4,12.4,11.9,10.8,17.5,41.8,23.9,33.9,30.1,27.4,24.4
177.9,13.2,12.4,12.1,10.9,15.1,41.8,23.9,33.9,30.1,27.5,24.5
178,12.8,12.3,12.1,10.9,13.1,41.8,23.9,33.9,30.2,27.6,24.6
178.1,12.6,12.1,12.1,11,13.3,41.8,23.9,33.9,30.2,27.6,24.5
178.2,12.4,12,12,11,12.9,41.8,23.9,33.9,30.2,27.6,24.6
178.3,12.5,12,12,11,13.9,41.8,23.9,33.8,30.2,27.6,24.6
178.4,13,12.2,12,11,15.8,41.8,23.8,33.8,30.1,27.5,24.5
178.5,13.5,12.5,12.1,11.1,17.2,41.8,23.8,33.7,30.1,27.5,24.5
178.6,13.9,12.8,12.3,11.1,17.5,41.8,23.7,33.6,30,27.4,24.4
178.7,13.8,12.9,12.4,11.1,16,41.8,23.7,33.5,30,27.4,24.4
178.8,13.6,12.8,12.5,11.2,15.4,41.8,23.7,33.5,30,27.4,24.4
178.9,13.4,12.7,12.5,11.2,14.6,41.8,23.7,33.5,30.1,27.4,24.4
179,13.3,12.7,12.5,11.3,14.7,41.8,23.7,33.5,30.1,27.5,24.5
179.1,13.3,12.7,12.5,11.3,14.6,41.8,23.7,33.5,30,27.4,24.4
179.2,13.2,12.6,12.5,11.3,14,41.8,23.7,33.5,30.1,27.5,24.5
179.3,13.1,12.5,12.5,11.3,13.8,41.8,23.7,33.5,30.1,27.5,24.5
179.4,12.9,12.5,12.5,11.4,12.7,41.8,23.7,33.5,30.1,27.5,24.5
179.5,12.8,12.4,12.5,11.4,13,41.8,23.7,33.5,30.1,27.5,24.5
179.6,12.9,12.4,12.4,11.4,13.8,41.8,23.7,33.5,30.1,27.5,24.5
179.7,13,12.4,12.4,11.4,13.7,41.8,23.7,33.5,30,27.4,24.4
179.8,12.8,12.4,12.4,11.4,13.1,41.8,23.7,33.5,30.1,27.5,24.5
179.9,12.5,12.2,12.4,11.4,12,41.8,23.7,33.5,30.1,27.5,24.5
180,12.3,12.1,12.3,11.4,11.8,41.8,23.7,33.5,30.1,27.5,24.5
180.1,12.1,11.9,12.3,11.4,11.3,41.8,23.7,33.5,30.2,27.5,24.5
180.2,11.9,11.8,12.2,11.4,10.9,41.8,23.7,33.5,30.2,27.6,24.6
180.3,11.8,11.6,12.1,11.4,11.3,41.8,23.7,33.5,30.1,27.5,24.5
180.4,12.1,11.7,12,11.4,12.7,41.7,23.7,33.5,30.1,27.5,24.5
180.5,12.5,11.9,12,11.3,14,41.7,23.7,33.4,30.1,27.5,24.5
180.6,12.8,12.1,12.1,11.3,14.4,41.7,23.6,33.3,30,27.5,24.5
180.7,12.7,12.1,12.2,11.3,13.3,41.6,23.6,33.3,30,27.4,24.4
180.8,12.4,12.1,12.2,11.3,12.4,41.6,23.6,33.2,29.9,27.3,24.4
180.9,12,11.9,12.2,11.3,10.8,41.6,23.6,33.2,30,27.4,24.4
181,11.6,11.6,12.1,11.3,9.8,41.6,23.6,33.2,30,27.4,24.4
181.1,11.3,11.4,11.9,11.3,9.3,41.6,23.6,33.2,30,27.4,24.4
181.2,11,11.1,11.8,11.3,9,41.6,23.6,33.2,30,27.4,24.4
181.3,11,11,11.7,11.3,10.2,41.6,23.6,33.2,30,27.4,24.4
181.4,11.6,11.1,11.6,11.2,12.9,41.6,23.5,33.1,29.9,27.3,24.3
181.5,12,11.4,11.6,11.2,14.6,41.5,23.5,32.9,29.8,27.2,24.3
181.6,12.5,11.7,11.7,11.1,15.3,41.5,23.4,32.8,29.7,27.2,24.2
181.7,12.8,11.9,11.9,11.1,15.4,41.5,23.4,32.8,29.6,27.1,24.1
181.8,12.8,12.1,12,11.1,14.6,41.5,23.3,32.7,29.5,27,24.1
181.9,12.3,11.9,12,11.1,12.2,41.5,23.3,32.6,29.6,27,24.1
